zip,city,county,median_household_income,population,feature,area,density,nml_dens,nml_inc,color_key
20036,"Washington, DC ",District Of Columbia ,80977.0,5653,"{'type': 'Feature', 'geometry': {'type': 'Polygon', 'coordinates': [[[-77.046634, 38.910337999999996], [-77.04663, 38.911128], [-77.036518, 38.911124], [-77.03652699999999, 38.908696], [-77.034561, 38.908702], [-77.03653, 38.907021], [-77.036542, 38.902525000000004], [-77.046647, 38.903742], [-77.046646, 38.905625], [-77.048812, 38.905268], [-77.048806, 38.907238], [-77.046639, 38.907244999999996], [-77.046634, 38.910337999999996]]]}, 'properties': {'ZCTA5CE10': '20036', 'AFFGEOID10': '8600000US20036', 'GEOID10': '20036', 'ALAND10': 862180, 'AWATER10': 0}}",0.832608556842222,6789.505048374412,0.09916416159542489,0.27849586767709755,#0047dc
20037,"Washington, DC ",District Of Columbia ,80133.0,14362,"{'type': 'Feature', 'geometry': {'type': 'Polygon', 'coordinates': [[[-77.050146, 38.909635], [-77.046634, 38.910337999999996], [-77.046639, 38.907244999999996], [-77.048806, 38.907238], [-77.048812, 38.905268], [-77.046646, 38.905625], [-77.046647, 38.903742], [-77.046649, 38.902526], [-77.04883099999999, 38.902088], [-77.04665299999999, 38.901317999999996], [-77.046651, 38.900693], [-77.047348, 38.89958], [-77.04665299999999, 38.89957700000001], [-77.04666399999999, 38.897352999999995], [-77.048847, 38.89736], [-77.048023, 38.896017], [-77.050117, 38.896024], [-77.048859, 38.8935], [-77.04884899999999, 38.892102], [-77.05588800000001, 38.892880999999996], [-77.052578, 38.888393], [-77.058494, 38.886246], [-77.060965, 38.889298], [-77.0640538119873, 38.89015863343851], [-77.06729899999999, 38.899211], [-77.06937119683259, 38.900366251131196], [-77.062752, 38.902037], [-77.06280000000001, 38.901064], [-77.057431, 38.899666], [-77.058594, 38.901331], [-77.053601, 38.908496], [-77.050146, 38.909635]], [[-77.056563, 38.895464000000004], [-77.05512399999999, 38.893263999999995], [-77.05322, 38.894081], [-77.05332899999999, 38.898041], [-77.056498, 38.89767], [-77.056563, 38.895464000000004]]]}, 'properties': {'ZCTA5CE10': '20037', 'AFFGEOID10': '8600000US20037', 'GEOID10': '20037', 'ALAND10': 1663896, 'AWATER10': 854279}}",2.5366109796101033,5661.885135499788,0.25879829899552753,0.2738238241008807,#0046dc
20317,"Washington, DC ",District Of Columbia ,30667.0,440,"{'type': 'Feature', 'geometry': {'type': 'Polygon', 'coordinates': [[[-77.019033, 38.93739800000001], [-77.015266, 38.93976], [-77.01146899999999, 38.944369], [-77.008034, 38.942381], [-77.006084, 38.934273], [-77.006976, 38.93121], [-77.018277, 38.930556], [-77.019033, 38.93739800000001]]]}, 'properties': {'ZCTA5CE10': '20317', 'AFFGEOID10': '8600000US20317', 'GEOID10': '20317', 'ALAND10': 1184849, 'AWATER10': 5298}}",1.2036874677187128,365.5433921181463,0.003610968546081091,0.0,#0000ff
20710,"Bladensburg, MD ",Prince Georges ,43456.0,7104,"{'type': 'Feature', 'geometry': {'type': 'Polygon', 'coordinates': [[[-76.915626, 38.95178200000001], [-76.915593, 38.952843], [-76.90942199999999, 38.953109], [-76.910335, 38.944162], [-76.914357, 38.939158], [-76.92197300000001, 38.939088999999996], [-76.923259, 38.937867], [-76.9287, 38.939448], [-76.928514, 38.937534], [-76.92435499999999, 38.937396], [-76.92429899999999, 38.936313], [-76.927906, 38.936240999999995], [-76.927353, 38.934484], [-76.93065, 38.934917], [-76.930909, 38.933479], [-76.93626499999999, 38.93298000000001], [-76.93821400000002, 38.936473], [-76.943303, 38.939128], [-76.94161, 38.945048], [-76.939381, 38.945924999999995], [-76.93364799999999, 38.943655], [-76.93053499999999, 38.946501], [-76.929358, 38.945445], [-76.93106499999999, 38.944066], [-76.92322899999999, 38.945276], [-76.920701, 38.944319], [-76.91452, 38.950317999999996], [-76.915626, 38.95178200000001]]]}, 'properties': {'ZCTA5CE10': '20710', 'AFFGEOID10': '8600000US20710', 'GEOID10': '20710', 'ALAND10': 2860421, 'AWATER10': 6160}}",2.8733838053576024,2472.3463627637043,0.12576068626732165,0.07079474561165575,#0012f6
20712,"Mount Rainier, MD ",Prince Georges ,51592.0,7307,"{'type': 'Feature', 'geometry': {'type': 'Polygon', 'coordinates': [[[-76.978434328903, 38.9468097626111], [-76.968324, 38.948772], [-76.96649, 38.952503], [-76.962882, 38.954032999999995], [-76.95794099999999, 38.948806999999995], [-76.96231399999999, 38.948535], [-76.962021, 38.943245], [-76.960876, 38.941021], [-76.957426, 38.941314], [-76.957111, 38.936307], [-76.95571199999999, 38.934943], [-76.9587486606847, 38.9315935430849], [-76.97782630314249, 38.9463397834696], [-76.978434328903, 38.9468097626111]]]}, 'properties': {'ZCTA5CE10': '20712', 'AFFGEOID10': '8600000US20712', 'GEOID10': '20712', 'ALAND10': 1889113, 'AWATER10': 12394}}",1.9519124680749766,3743.5080309755594,0.12948163355084683,0.11583235999092162,#001df0
20722,"Brentwood, MD ",Prince Georges ,72283.0,4609,"{'type': 'Feature', 'geometry': {'type': 'Polygon', 'coordinates': [[[-76.95794099999999, 38.948806999999995], [-76.956372, 38.948975999999995], [-76.95362399999999, 38.948651], [-76.945116, 38.943987], [-76.944301, 38.939453], [-76.94061599999999, 38.936426], [-76.938507, 38.922754], [-76.9419204562069, 38.918586026615294], [-76.9419210679896, 38.918586499498396], [-76.9587486606847, 38.9315935430849], [-76.95571199999999, 38.934943], [-76.957111, 38.936307], [-76.957426, 38.941314], [-76.960876, 38.941021], [-76.962021, 38.943245], [-76.96231399999999, 38.948535], [-76.95794099999999, 38.948806999999995]]]}, 'properties': {'ZCTA5CE10': '20722', 'AFFGEOID10': '8600000US20722', 'GEOID10': '20722', 'ALAND10': 3813417, 'AWATER10': 79479}}",3.821563439591622,1206.0508932680507,0.0800278612801525,0.23036939036474047,#003ae2
20737,"Riverdale, MD ",Prince Georges ,61286.0,16153,"{'type': 'Feature', 'geometry': {'type': 'Polygon', 'coordinates': [[[-76.942611, 38.965869], [-76.939128, 38.964706], [-76.938034, 38.971982], [-76.931384, 38.971651], [-76.927494, 38.980993], [-76.925275, 38.977308], [-76.92608, 38.975429], [-76.91933499999999, 38.975018], [-76.915144, 38.972167], [-76.91343599999999, 38.973526], [-76.911824, 38.979448], [-76.909363, 38.981882], [-76.902395, 38.983208999999995], [-76.893504, 38.982236], [-76.89462, 38.978411], [-76.899087, 38.972508999999995], [-76.893413, 38.972291], [-76.89429799999999, 38.97021], [-76.891099, 38.969207999999995], [-76.89099499999999, 38.967706], [-76.892822, 38.966781], [-76.896502, 38.96519], [-76.897016, 38.963329], [-76.888952, 38.955563], [-76.885392, 38.951747], [-76.88646899999999, 38.950292], [-76.89751199999999, 38.952661], [-76.90186, 38.9517], [-76.900937, 38.949270000000006], [-76.90942199999999, 38.953109], [-76.915593, 38.952843], [-76.915626, 38.95178200000001], [-76.918956, 38.952369999999995], [-76.91899699999999, 38.953764], [-76.9234, 38.953405], [-76.92394, 38.955653999999996], [-76.924587, 38.953973999999995], [-76.92850899999999, 38.955411999999995], [-76.93167500000001, 38.951515], [-76.933999, 38.951599], [-76.93577599999999, 38.957634], [-76.937157, 38.957640999999995], [-76.935131, 38.962599], [-76.937742, 38.959832], [-76.93722, 38.958445999999995], [-76.939966, 38.95845], [-76.93954699999999, 38.961524], [-76.94281099999999, 38.961419], [-76.942611, 38.965869]]]}, 'properties': {'ZCTA5CE10': '20737', 'AFFGEOID10': '8600000US20737', 'GEOID10': '20737', 'ALAND10': 10717478, 'AWATER10': 76041}}",10.912149614690156,1480.2766247132924,0.29162695212258966,0.1694944339575641,#002bea
20740,"College Park, MD ",Prince Georges ,63369.0,28596,"{'type': 'Feature', 'geometry': {'type': 'Polygon', 'coordinates': [[[-76.94331199999999, 39.033024], [-76.942668, 39.031735], [-76.93930399999999, 39.034168], [-76.93002299999999, 39.034232], [-76.929626, 39.02892], [-76.923334, 39.026863999999996], [-76.925311, 39.024578], [-76.92342599999999, 39.023751], [-76.924464, 39.022366], [-76.921443, 39.025059999999996], [-76.918087, 39.023778], [-76.917337, 39.025357], [-76.91229, 39.023461999999995], [-76.911481, 39.017084], [-76.907844, 39.014786], [-76.91498899999999, 39.007284999999996], [-76.919866, 38.999303999999995], [-76.914887, 39.000944], [-76.917149, 38.9987], [-76.90060199999999, 38.995951999999996], [-76.903505, 38.993018], [-76.897615, 38.992405], [-76.901989, 38.990647], [-76.903705, 38.987545999999995], [-76.902395, 38.983208999999995], [-76.909363, 38.981882], [-76.911824, 38.979448], [-76.91343599999999, 38.973526], [-76.915144, 38.972167], [-76.91933499999999, 38.975018], [-76.92608, 38.975429], [-76.925275, 38.977308], [-76.927494, 38.980993], [-76.931384, 38.971651], [-76.938034, 38.971982], [-76.937939, 38.976962], [-76.94696800000001, 38.98223], [-76.945087, 38.981280999999996], [-76.945206, 38.983549], [-76.941836, 38.981660999999995], [-76.93799, 38.981812999999995], [-76.935222, 38.988671], [-76.940367, 38.987417], [-76.939831, 38.992857], [-76.94255000000001, 38.995166999999995], [-76.941977, 38.997991], [-76.943212, 39.000403999999996], [-76.949812, 38.995374], [-76.956098, 38.986554], [-76.957327, 38.99217], [-76.961252, 38.995321], [-76.965351, 39.002424999999995], [-76.957535, 39.003101], [-76.951015, 39.01824], [-76.94858099999999, 39.027961], [-76.94331199999999, 39.033024]]]}, 'properties': {'ZCTA5CE10': '20740', 'AFFGEOID10': '8600000US20740', 'GEOID10': '20740', 'ALAND10': 20695830, 'AWATER10': 158219}}",20.796234478952197,1375.0566252242404,0.5197045237920669,0.18102508178844057,#002ee8
20743,"Capitol Heights, MD ",Prince Georges  ,60942.0,31655,"{'type': 'Feature', 'geometry': {'type': 'Polygon', 'coordinates': [[[-76.94670196738439, 38.8636564003058], [-76.9400122493246, 38.8688946121353], [-76.909395, 38.892812], [-76.93952412545369, 38.9167337605711], [-76.932575, 38.916531], [-76.933011, 38.918927], [-76.923558, 38.916882], [-76.924697, 38.91323], [-76.926284, 38.912178], [-76.91793, 38.911764999999995], [-76.91517499999999, 38.910008], [-76.914794, 38.905272], [-76.912313, 38.905608], [-76.910507, 38.912788], [-76.908036, 38.914336], [-76.908812, 38.915237], [-76.901952, 38.907467], [-76.898534, 38.908225], [-76.895296, 38.903611], [-76.89105599999999, 38.900892999999996], [-76.88868, 38.902302999999996], [-76.88439, 38.900901999999995], [-76.87862, 38.894082999999995], [-76.877269, 38.88868], [-76.84734399999999, 38.892164], [-76.84420000000001, 38.883738], [-76.844258, 38.868918], [-76.838369, 38.867156], [-76.83914, 38.862431], [-76.844339, 38.856083], [-76.850263, 38.8552], [-76.852898, 38.857147], [-76.844661, 38.868914], [-76.85131200000001, 38.869859], [-76.857517, 38.868628], [-76.860013, 38.874708], [-76.864099, 38.875797], [-76.877133, 38.875564], [-76.880771, 38.874323], [-76.89148399999999, 38.868410999999995], [-76.894868, 38.864259], [-76.900562, 38.862908], [-76.905121, 38.865086999999995], [-76.911829, 38.864944], [-76.91274000000001, 38.86694], [-76.91592, 38.865097999999996], [-76.916808, 38.866547], [-76.920058, 38.866064], [-76.922097, 38.864131], [-76.92822199999999, 38.865812], [-76.94039099999999, 38.862967999999995], [-76.94670196738439, 38.8636564003058]]]}, 'properties': {'ZCTA5CE10': '20743', 'AFFGEOID10': '8600000US20743', 'GEOID10': '20743', 'ALAND10': 25185430, 'AWATER10': 7879}}",25.26651126462974,1252.8441171976688,0.5757753500989808,0.16759018870848993,#002aea
20745,"Oxon Hill, MD ",Prince Georges ,56033.0,23099,"{'type': 'Feature', 'geometry': {'type': 'Polygon', 'coordinates': [[[-77.0223586161838, 38.804865879572], [-76.9781633971698, 38.8388819421955], [-76.977919, 38.833776], [-76.97580599999999, 38.832648], [-76.97596999999999, 38.829263000000005], [-76.979776, 38.828869999999995], [-76.970163, 38.823561999999995], [-76.963253, 38.816033], [-76.963803, 38.814623999999995], [-76.98255499999999, 38.798311], [-76.989324, 38.78965], [-76.990023, 38.785022999999995], [-76.990976, 38.78541], [-76.993915, 38.780972], [-76.998578, 38.779292999999996], [-77.00648799999999, 38.779554999999995], [-77.00675, 38.780715], [-77.011029, 38.782098], [-77.01277, 38.779845], [-77.01523, 38.780972999999996], [-77.01462599999999, 38.781743999999996], [-77.017487, 38.784185], [-77.01459500000001, 38.78771], [-77.016624, 38.79183], [-77.01997399999999, 38.793176], [-77.023079, 38.792719999999996], [-77.02198899999999, 38.791125], [-77.025577, 38.793198], [-77.013852, 38.795964999999995], [-77.019162, 38.798998999999995], [-77.0223586161838, 38.804865879572]]]}, 'properties': {'ZCTA5CE10': '20745', 'AFFGEOID10': '8600000US20745', 'GEOID10': '20745', 'ALAND10': 16743866, 'AWATER10': 262294}}",16.911697954486186,1365.8593041435263,0.4189456705037026,0.140415944732603,#0023ee
20747,"District Heights, MD ",Prince Georges ,60583.0,30659,"{'type': 'Feature', 'geometry': {'type': 'Polygon', 'coordinates': [[[-76.852898, 38.857147], [-76.858882, 38.851986], [-76.866866, 38.83994], [-76.87386, 38.830698], [-76.890121, 38.835497], [-76.902596, 38.835738], [-76.909846, 38.839093], [-76.91377299999999, 38.839296999999995], [-76.91533199999999, 38.842509], [-76.91166100000001, 38.844713999999996], [-76.911109, 38.846401], [-76.915716, 38.845856999999995], [-76.915083, 38.848031999999996], [-76.91757, 38.848746999999996], [-76.918617, 38.855163999999995], [-76.91668, 38.85566], [-76.916535, 38.857017], [-76.918858, 38.860243], [-76.91683499999999, 38.862451], [-76.922097, 38.864131], [-76.920058, 38.866064], [-76.916808, 38.866547], [-76.91592, 38.865097999999996], [-76.91274000000001, 38.86694], [-76.911829, 38.864944], [-76.905121, 38.865086999999995], [-76.900562, 38.862908], [-76.894868, 38.864259], [-76.89148399999999, 38.868410999999995], [-76.880771, 38.874323], [-76.877133, 38.875564], [-76.864099, 38.875797], [-76.860013, 38.874708], [-76.857517, 38.868628], [-76.85131200000001, 38.869859], [-76.844661, 38.868914], [-76.852898, 38.857147]]]}, 'properties': {'ZCTA5CE10': '20747', 'AFFGEOID10': '8600000US20747', 'GEOID10': '20747', 'ALAND10': 19800092, 'AWATER10': 5038}}",19.871071025360163,1542.896201260209,0.5575188796832612,0.1656029095096015,#002aea
20748,"Temple Hills, MD ",Prince Georges ,66421.0,31489,"{'type': 'Feature', 'geometry': {'type': 'MultiPolygon', 'coordinates': [[[[-76.92392199999999, 38.780864], [-76.92424799999999, 38.775304], [-76.92699499999999, 38.769427], [-76.934055, 38.769618], [-76.924892, 38.776334999999996], [-76.92392199999999, 38.780864]]], [[[-76.9781633971698, 38.8388819421955], [-76.9728438537977, 38.8431497825041], [-76.9581401027746, 38.8549465208545], [-76.94257499999999, 38.834579999999995], [-76.939701, 38.832308999999995], [-76.935468, 38.831249], [-76.940068, 38.833888], [-76.938675, 38.833957], [-76.927251, 38.827149], [-76.925247, 38.827722], [-76.926394, 38.826809999999995], [-76.911262, 38.812295], [-76.901628, 38.798944], [-76.897628, 38.79061], [-76.90087199999999, 38.789500000000004], [-76.904794, 38.790713], [-76.915505, 38.785951], [-76.918814, 38.785908], [-76.92209299999999, 38.78455100000001], [-76.92392199999999, 38.780864], [-76.924678, 38.785907], [-76.929423, 38.792894], [-76.92723, 38.799074], [-76.929018, 38.800917], [-76.939157, 38.800123], [-76.945452, 38.802262], [-76.953475, 38.796465999999995], [-76.955451, 38.798427], [-76.95454, 38.799918999999996], [-76.956519, 38.803646], [-76.957566, 38.804016], [-76.956606, 38.801234], [-76.958975, 38.805130999999996], [-76.958728, 38.808236], [-76.960735, 38.808631], [-76.954746, 38.813778], [-76.956465, 38.814789999999995], [-76.96109299999999, 38.812796999999996], [-76.963803, 38.814623999999995], [-76.963253, 38.816033], [-76.970163, 38.823561999999995], [-76.979776, 38.828869999999995], [-76.97596999999999, 38.829263000000005], [-76.97580599999999, 38.832648], [-76.977919, 38.833776], [-76.9781633971698, 38.8388819421955]]]]}, 'properties': {'ZCTA5CE10': '20748', 'AFFGEOID10': '8600000US20748', 'GEOID10': '20748', 'ALAND10': 23527438, 'AWATER10': 12156}}",23.551358421016655,1337.035403100145,0.5727326050296943,0.19791972277731956,#0032e6
20762,"Andrews Air Force Base, MD ",Prince Georges ,72862.0,1870,"{'type': 'Feature', 'geometry': {'type': 'Polygon', 'coordinates': [[[-76.8679, 38.82957], [-76.85678, 38.829739], [-76.84908899999999, 38.82049], [-76.84896800000001, 38.805506], [-76.851034, 38.80645], [-76.85066599999999, 38.807476], [-76.85643999999999, 38.806322], [-76.856962, 38.797250999999996], [-76.869795, 38.789803], [-76.886541, 38.787769], [-76.88923, 38.783735], [-76.891234, 38.78365], [-76.896402, 38.786325999999995], [-76.897628, 38.79061], [-76.901628, 38.798944], [-76.903657, 38.801874], [-76.90158, 38.804625], [-76.903142, 38.806535], [-76.898962, 38.806692000000005], [-76.897446, 38.805004], [-76.896076, 38.806436], [-76.89805799999999, 38.807688000000006], [-76.894606, 38.808988], [-76.894314, 38.811247], [-76.89247999999999, 38.811893999999995], [-76.89384, 38.814062], [-76.886102, 38.819437], [-76.88448799999999, 38.819078999999995], [-76.885226, 38.820355], [-76.880737, 38.82393100000001], [-76.881179, 38.821031000000005], [-76.87858899999999, 38.821044], [-76.8781, 38.826257], [-76.8679, 38.82957]]]}, 'properties': {'ZCTA5CE10': '20762', 'AFFGEOID10': '8600000US20762', 'GEOID10': '20762', 'ALAND10': 15260554, 'AWATER10': 6924}}",15.234463816134843,122.74800233005118,0.02982256763692353,0.2335745008275717,#003be2
20781,"Hyattsville, MD ",Prince Georges ,74241.0,8838,"{'type': 'Feature', 'geometry': {'type': 'Polygon', 'coordinates': [[[-76.942611, 38.965869], [-76.94281099999999, 38.961419], [-76.93954699999999, 38.961524], [-76.939966, 38.95845], [-76.93722, 38.958445999999995], [-76.937742, 38.959832], [-76.935131, 38.962599], [-76.937157, 38.957640999999995], [-76.93577599999999, 38.957634], [-76.933999, 38.951599], [-76.93167500000001, 38.951515], [-76.92850899999999, 38.955411999999995], [-76.924587, 38.953973999999995], [-76.92394, 38.955653999999996], [-76.9234, 38.953405], [-76.91899699999999, 38.953764], [-76.918956, 38.952369999999995], [-76.915626, 38.95178200000001], [-76.91452, 38.950317999999996], [-76.920701, 38.944319], [-76.92322899999999, 38.945276], [-76.93106499999999, 38.944066], [-76.929358, 38.945445], [-76.93053499999999, 38.946501], [-76.93364799999999, 38.943655], [-76.939381, 38.945924999999995], [-76.94161, 38.945048], [-76.943303, 38.939128], [-76.93821400000002, 38.936473], [-76.93626499999999, 38.93298000000001], [-76.930909, 38.933479], [-76.93041699999999, 38.92933], [-76.927956, 38.927513999999995], [-76.92947099999999, 38.925489], [-76.924555, 38.920089], [-76.923535, 38.917201], [-76.921155, 38.918459999999996], [-76.920723, 38.91676], [-76.915185, 38.917108999999996], [-76.924697, 38.91323], [-76.923558, 38.916882], [-76.933011, 38.918927], [-76.932575, 38.916531], [-76.93952412545369, 38.9167337605711], [-76.9419204562069, 38.918586026615294], [-76.938507, 38.922754], [-76.94061599999999, 38.936426], [-76.944301, 38.939453], [-76.945116, 38.943987], [-76.95362399999999, 38.948651], [-76.956372, 38.948975999999995], [-76.952775, 38.955203999999995], [-76.954792, 38.960094], [-76.94991399999999, 38.958234999999995], [-76.946612, 38.958628999999995], [-76.948258, 38.961556], [-76.946388, 38.961326], [-76.948106, 38.963982], [-76.946816, 38.964711], [-76.94708299999999, 38.966291], [-76.942611, 38.965869]]]}, 'properties': {'ZCTA5CE10': '20781', 'AFFGEOID10': '8600000US20781', 'GEOID10': '20781', 'ALAND10': 6302720, 'AWATER10': 206625}}",6.554483218090059,1348.3900569929822,0.15754454138866486,0.24120808861383125,#003de0
20782,"Hyattsville, MD ",Prince Georges ,65622.0,25856,"{'type': 'Feature', 'geometry': {'type': 'Polygon', 'coordinates': [[[-76.951805, 38.984784], [-76.94887299999999, 38.984825], [-76.94696800000001, 38.98223], [-76.937939, 38.976962], [-76.938034, 38.971982], [-76.939128, 38.964706], [-76.942611, 38.965869], [-76.94708299999999, 38.966291], [-76.946816, 38.964711], [-76.948106, 38.963982], [-76.946388, 38.961326], [-76.948258, 38.961556], [-76.946612, 38.958628999999995], [-76.94991399999999, 38.958234999999995], [-76.954792, 38.960094], [-76.952775, 38.955203999999995], [-76.956372, 38.948975999999995], [-76.95794099999999, 38.948806999999995], [-76.962882, 38.954032999999995], [-76.96649, 38.952503], [-76.968324, 38.948772], [-76.978434328903, 38.9468097626111], [-76.9878703359319, 38.9541034116156], [-76.99736449021349, 38.9614420060775], [-76.992291, 38.96286], [-76.979674, 38.972162999999995], [-76.97796199999999, 38.970366999999996], [-76.972956, 38.968945], [-76.973389, 38.971592], [-76.97742300000002, 38.972442], [-76.977396, 38.973635], [-76.966185, 38.971877], [-76.966194, 38.984691999999995], [-76.96428499999999, 38.984891999999995], [-76.963984, 38.982265], [-76.96167, 38.981468], [-76.965756, 38.977000000000004], [-76.960492, 38.977947], [-76.960629, 38.975964], [-76.957694, 38.97648], [-76.95888099999999, 38.979557], [-76.951027, 38.982499], [-76.951805, 38.984784]]]}, 'properties': {'ZCTA5CE10': '20782', 'AFFGEOID10': '8600000US20782', 'GEOID10': '20782', 'ALAND10': 10999559, 'AWATER10': 90332}}",11.155538363103716,2317.772496351874,0.4694809003592639,0.19349678105054555,#0031e6
20783,"Hyattsville, MD ",Prince Georges ,63366.0,36039,"{'type': 'Feature', 'geometry': {'type': 'Polygon', 'coordinates': [[[-77.0025892201687, 38.9654839197919], [-76.998446, 38.971047999999996], [-76.992278, 38.970127999999995], [-76.98725499999999, 38.975124], [-76.98045599999999, 38.978136], [-76.985112, 38.983754], [-76.98573499999999, 38.982710999999995], [-76.984787, 38.987182], [-76.989485, 38.990762], [-76.98736199999999, 38.991585], [-76.98178, 39.001937], [-76.979342, 39.002503999999995], [-76.98026899999999, 39.004185], [-76.977361, 39.003865999999995], [-76.976918, 39.006833], [-76.980464, 39.006903], [-76.976057, 39.012634], [-76.974368, 39.010197999999995], [-76.975932, 39.009757], [-76.97268799999999, 39.008027], [-76.967775, 39.010837], [-76.967598, 39.01206], [-76.966225, 39.01177], [-76.96569699999999, 39.009792], [-76.96461, 39.015737], [-76.96989599999999, 39.015555], [-76.97001499999999, 39.01757], [-76.96732999999999, 39.017399], [-76.96424499999999, 39.019006], [-76.971723, 39.018556], [-76.962097, 39.031208], [-76.960303, 39.033569], [-76.95558, 39.039938], [-76.953234, 39.039004], [-76.94809, 39.04013], [-76.94331199999999, 39.033024], [-76.94858099999999, 39.027961], [-76.951015, 39.01824], [-76.957535, 39.003101], [-76.965351, 39.002424999999995], [-76.961252, 38.995321], [-76.957327, 38.99217], [-76.956098, 38.986554], [-76.951805, 38.984784], [-76.951027, 38.982499], [-76.95888099999999, 38.979557], [-76.957694, 38.97648], [-76.960629, 38.975964], [-76.960492, 38.977947], [-76.965756, 38.977000000000004], [-76.96167, 38.981468], [-76.963984, 38.982265], [-76.96428499999999, 38.984891999999995], [-76.966194, 38.984691999999995], [-76.966185, 38.971877], [-76.977396, 38.973635], [-76.97742300000002, 38.972442], [-76.973389, 38.971592], [-76.972956, 38.968945], [-76.97796199999999, 38.970366999999996], [-76.979674, 38.972162999999995], [-76.992291, 38.96286], [-76.99736449021349, 38.9614420060775], [-77.0025892201687, 38.9654839197919]]]}, 'properties': {'ZCTA5CE10': '20783', 'AFFGEOID10': '8600000US20783', 'GEOID10': '20783', 'ALAND10': 14565334, 'AWATER10': 25155}}",14.555404365733686,2475.987550359162,0.6561331475914657,0.18100847499847772,#002ee8
20784,"Hyattsville, MD ",Prince Georges ,64969.0,23415,"{'type': 'Feature', 'geometry': {'type': 'Polygon', 'coordinates': [[[-76.90942199999999, 38.953109], [-76.900937, 38.949270000000006], [-76.90186, 38.9517], [-76.89751199999999, 38.952661], [-76.88646899999999, 38.950292], [-76.885392, 38.951747], [-76.888952, 38.955563], [-76.884396, 38.955757], [-76.87862299999999, 38.952793], [-76.884278, 38.957394], [-76.88216299999999, 38.960764], [-76.884304, 38.965893], [-76.888035, 38.967374], [-76.892822, 38.966781], [-76.89099499999999, 38.967706], [-76.891099, 38.969207999999995], [-76.89429799999999, 38.97021], [-76.893413, 38.972291], [-76.890795, 38.972657], [-76.88881599999999, 38.969426999999996], [-76.88673899999999, 38.971218], [-76.88866399999999, 38.973358999999995], [-76.886568, 38.974632], [-76.873537, 38.978248], [-76.869789, 38.97312], [-76.867924, 38.966727], [-76.865269, 38.968269], [-76.864165, 38.964238], [-76.866942, 38.962871], [-76.86603699999999, 38.959658999999995], [-76.86786000000001, 38.958473], [-76.86679699999999, 38.957102], [-76.86809, 38.955425], [-76.865382, 38.956202999999995], [-76.86952099999999, 38.95069900000001], [-76.879346, 38.941917], [-76.880831, 38.943433], [-76.88237, 38.9426], [-76.885599, 38.938492], [-76.897604, 38.930543], [-76.900347, 38.9317], [-76.899236, 38.932572], [-76.903976, 38.933841], [-76.908852, 38.933503], [-76.909717, 38.935829999999996], [-76.911234, 38.935216], [-76.910313, 38.933723], [-76.917023, 38.935238], [-76.925794, 38.930271999999995], [-76.927956, 38.927513999999995], [-76.93041699999999, 38.92933], [-76.930909, 38.933479], [-76.93065, 38.934917], [-76.927353, 38.934484], [-76.927906, 38.936240999999995], [-76.92429899999999, 38.936313], [-76.92435499999999, 38.937396], [-76.928514, 38.937534], [-76.9287, 38.939448], [-76.923259, 38.937867], [-76.92197300000001, 38.939088999999996], [-76.914357, 38.939158], [-76.910335, 38.944162], [-76.90942199999999, 38.953109]]]}, 'properties': {'ZCTA5CE10': '20784', 'AFFGEOID10': '8600000US20784', 'GEOID10': '20784', 'ALAND10': 11030335, 'AWATER10': 1897}}",11.005973293144098,2127.481084711136,0.42473788400909157,0.1898820364352972,#0030e7
