,lat,lng,name,vicinity,placeid,zip
181,38.8890755,-77.1274832,Hosplst Grp At Virginia Hospital,"1701 North George Mason Drive, Arlington",ChIJWc7L60m0t4kRSrxXlFJ5hq0,22205
182,38.8885745,-77.1269749,George Mason Hospital,"1701 North George Mason Drive, Arlington",ChIJpdoEtkm0t4kRoe2jLaZ0AOM,22205
183,38.88891989999999,-77.1264494,Virginia Hospital Center : Emergency Department,"1701 North George Mason Drive, Arlington",ChIJs66hxUm0t4kRqwKBIjmx38Q,22205
184,38.8891697,-77.1272851,Virginia Hospital Center : Center For Psychiatric Treatment,"1701 North George Mason Drive, Arlington",ChIJWc7L60m0t4kRlkhYO4z2bXE,22205
185,38.8890755,-77.1274832,Arlington Palliative Care,"1635 North George Mason Drive, Arlington",ChIJARn_pkm0t4kRPPmBPzdVhrg,22205
186,38.8891697,-77.1272851,"Brian Nguyen, MD | Kaiser Permanente","1701 North George Mason Drive, Arlington",ChIJdexZuUm0t4kRCL5YF666YWk,22205
187,38.8891697,-77.1272851,"Carol Chang, MD | Kaiser Permanente","1701 North George Mason Drive, Arlington",ChIJdexZuUm0t4kRHqvVjm3mx2o,22205
188,38.8891697,-77.1272851,"John Samuel, MD | Kaiser Permanente","1701 North George Mason Drive, Arlington",ChIJdexZuUm0t4kRd_TgC4g_F68,22205
189,38.8891697,-77.1272851,"Sumalatha Dhanireddy, MD | Kaiser Permanente","1701 North George Mason Drive, Arlington",ChIJdexZuUm0t4kR3iNNy8Btsbw,22205
190,38.8891697,-77.1272851,"Belay Atnafu, MD | Kaiser Permanente","1701 North George Mason Drive, Arlington",ChIJdexZuUm0t4kRCn7UwMKM8Y0,22205
191,38.88944,-77.12662999999999,DaVita Arlington Dialysis,"4805 1st St N, Arlington",ChIJra3kwUm0t4kRVK6sElJ58Is,22203
192,38.88940170000001,-77.1271685,Virginia Hospital Center : Behavioral Health,"1701 North George Mason Drive, Arlington",ChIJPUhAvkm0t4kRo3eG9i_hMrM,22205
193,38.8721223,-77.1036487,Phoenix Visitation,"200 North Glebe Road, Arlington",ChIJM4sK8h-0t4kRjZ2rEJBUxcU,22203
194,38.8601248,-77.12646140000001,Northern Virginia Doctors Medical Center,"611 South Carlin Springs Road, Arlington",ChIJWxBPpXS0t4kRyCCaR5QL7Gs,22204
195,38.8884442,-77.1267435,Virginia Hospital Center,"1625 North George Mason Drive #334, Arlington",ChIJy8ydXqy1t4kREdTpGCCEUuY,22205
196,38.8886413,-77.1263677,CVCU,"1701 North George Mason Drive, Arlington",ChIJ7aWtz0m0t4kRU5e7OFFXHbQ,22205
197,38.8887666,-77.1263794,Cardio Pulmonary Rehab,"1701 North George Mason Drive, Arlington",ChIJawIIz0m0t4kRgz18ZbrZKlU,22205
198,38.8886289,-77.1274382,Physician Office Suites,"1701 North George Mason Drive, Arlington",ChIJ64dasUm0t4kRBqEtLbHFGlk,22205
199,38.88881959999999,-77.1269887,Same Day Surgery,"1701 North George Mason Drive, Arlington",ChIJK3EIt0m0t4kRbnHum9OeT5w,22205
200,38.8890454,-77.12649429999999,Virginia Hospital Center : ICU,"1701 North George Mason Drive, Arlington",ChIJR7g0xEm0t4kRgPjNCqm1gSg,22205
201,38.88899019999999,-77.12707859999999,Nuclear Medicine,"1701 North George Mason Drive, Arlington",ChIJRVZKuEm0t4kRFBijJV68gyk,22205
202,38.88892120000001,-77.12762920000002,Virginia Hospital Center : Labor and Delivery,"1701 North George Mason Drive, Arlington",ChIJI3MGsEm0t4kRHTyBNsBvj0o,22205
203,38.8890755,-77.1274832,Virginia Kaiser hospitol,Arlington,ChIJpdeakCG1t4kRDgEA6KbqbI0,22205
204,38.8891697,-77.1272851,"Ericka Maximous, MD | Kaiser Permanente","1701 North George Mason Drive, Arlington",ChIJdexZuUm0t4kRKlTLKedwEiM,22205
205,38.8893114,-77.12707859999999,Virginia Hospital Center : Pediatric Unit,"1701 North George Mason Drive, Arlington",ChIJ29MTv0m0t4kRWurqGnqnc4Y,22205
206,38.8894343,-77.1272809,Virginia Hospital Center : Hemodialysis,"1701 North George Mason Drive, Arlington",ChIJq5l3vkm0t4kRqw-nswKNzt4,22205
207,38.8894494,-77.12813489999999,Virginia Hospital Center : Public Affairs,"1701 North George Mason Drive, Arlington",ChIJTaMRoUm0t4kRCCO-_K8ntBY,22205
208,38.8965799,-77.1348084,"Virginia Pediatric & Adolescent Medicine, PLC","5275 Lee Highway #200, Arlington",ChIJM2DGLU20t4kR48ooZlxOBzY,22207
209,38.89043909999999,-77.1282137,Health First Associates,"1715 North George Mason Drive, Arlington",ChIJARn_pkm0t4kRMvSbteGROIw,22205
210,38.8899344,-77.1280606,Virginia Hospital Center : Rehab Unit,"1701 North George Mason Drive, Arlington",ChIJDVyonkm0t4kRSVrE2tL2cGQ,22205
211,38.8898208,-77.1278652,Virginia Hospital Center : Wound Care,"1701 North George Mason Drive G200, Arlington",ChIJg3YGmUm0t4kRpQ-ojIoQVpg,22205
212,38.89027730000001,-77.1282499,Medical building C,"1715 North George Mason Drive, Arlington",ChIJZYUynUm0t4kRavGtQpVL7cc,22205
213,38.8978744,-77.1248133,Integrative Medical Primary and Urgent Care Centers,"2221 North Buchanan Street, Arlington",ChIJPUHxhcq1t4kRsmUEABWoPbo,22207
214,38.8982877,-77.1200507,Inova Urgent Care - North Arlington,"4600 Lee Highway, Arlington",ChIJ7T3V6jq0t4kRez7pfgNBbpM,22207
215,38.8978697,-77.1248088,Phentermine appetite suppressant and HCG Medical Weight Loss Center,"2221 North Buchanan Street Suite 1, Arlington",ChIJCTLN1Dy1t4kRDB9Duk5vC1U,22207
216,38.9214961,-77.12918499999999,Columbia Associates in Psychiatry,"2501 North Glebe Road #303, Arlington",ChIJQyC4cJS1t4kRoYCnd8nqv8I,22207
217,38.8930548,-76.9958371,BridgePoint Hospital Capitol Hill,"223 7th Street Northeast, Washington",ChIJ679-ZDq4t4kRx5N6aUfyZmQ,20002
218,38.9026337,-76.98205,DaVita Eighth Street Dialysis,"920 Bladensburg Road Northeast, Washington",ChIJUelGrTu4t4kRMsloSs8gTiQ,20002
219,38.9201866,-76.9889226,DaVita Brentwood Dialysis,"1231 Brentwood Road Northeast, Washington",ChIJq1f7XPXHt4kR1ASPgO890b4,20018
220,38.8842016,-76.9733262,Washington DC Mental Health,"1905 E Street Southeast # 14, Washington",ChIJLzFAlU24t4kRDVlxjPgjVSU,20003
221,38.8852028,-76.9964371,MedStar Medical Group - Washington Primary Care Physicians,"660 Pennsylvania Avenue Southeast Suite100, Washington",ChIJpWk8NjK4t4kRXStfcgPM4F0,20003
222,38.9039146,-76.99449140000002,DC Hotel,"808 L Street Northeast, Washington",ChIJlf-8YBa4t4kRRjTI7LInktw,20002
223,38.89950039999999,-77.00398560000001,Distrito. De. Colunbia,"700 2nd Street Northeast, Washington",ChIJIYcS0CO4t4kRlIxSLTOgetY,20002
224,38.8861873,-76.9959944,District Veternary Hospital,"240 7th Street Southeast, Washington",ChIJ6eMqKzK4t4kR1CNAigoWYUQ,20003
225,38.8852028,-76.996437,MedStar Health,"660 Pennsylvania Avenue Southeast #100, Washington",ChIJrapqNjK4t4kRo3Q58QT0Jl4,20003
226,38.88392989999999,-76.97344220000001,CPEP,"1910 Massachusetts Avenue Southeast, Washington",ChIJAwAQh1G4t4kR3lAxxv7sBKE,20003
227,38.8835358,-76.9924257,Dalton Psychiatric Services,"418 10th Street Southeast, Washington",ChIJ9fUofTS4t4kRxmRLnatqon8,20003
228,38.88307909999999,-76.9947596,Old Naval Hospital,"8th and E Street SE, Washington",ChIJHfqYDTO4t4kR4tutzLB0Xjo,20003
229,38.8635189,-76.9912825,Whitman Walker Health,"2301 Martin Luther King Junior Avenue Southeast, Washington",ChIJjTB5EcG5t4kRArqP6bpIHjQ,20020
230,38.8743459,-76.99323179999999,Building 175,"915 N Street Southeast, Washington",ChIJIYfkys65t4kRsPwvn_7yLC8,20374
231,38.88425660000001,-77.0086177,Fantasy Isand,"430 South Capitol Street Southeast, Washington",ChIJMz5XLfO5t4kRTO_Nc4oAe3w,20003
232,38.8659809,-76.99157079999999,Saint Ellizabeth's,"Anacostia Freeway, Washington",ChIJ8xPdx8a5t4kRk5MKhCtBK6E,20020
233,38.866414,-77.015436,HOPITAL,"5th Avenue, Washington",ChIJIXq29Gu3t4kRO-k4UJD8kMA,20319
234,38.911464,-77.0751693,MedStar Georgetown University Hospital,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRQK136eZVjC4,20007
235,38.9118447,-77.0756487,MedStar Georgetown University Hospital - Sally Joo Bailey,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRs2giwNxUqEk,20007
236,38.93354,-77.0848225,Georgetown University Hospital Rad,"3301 New Mexico Avenue Northwest, Washington",ChIJKV9T8-HJt4kR5vGMMHJsG5U,20016
237,38.93355289999999,-77.0849151,Palisades Pediatrics Llc,"Foxhall Square,, 3301 New Mexico Avenue Northwest #218, Washington",ChIJ17Va8-HJt4kRY4QR5YwEH74,20016
238,38.9119181,-77.0752962,Georgetown Hospital Departments and Physicians Practices,Washington,ChIJ92zbaj-2t4kR6FI6OdcgLAU,20007
239,38.9110014,-77.0759186,MedStar Georgetown University Hospital - Pediatric Hematology and Oncology,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kR89KokZKrZfs,20007
240,38.9109246,-77.0752437,MedStar Georgetown University Hospital Pediatric Neurology,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kREGcWEK_CrzY,20007
241,38.91145170000001,-77.07540019999999,Neurology at MedStar Georgetown University Hospital,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kROZ4HaXWJFDQ,20007
242,38.9114532,-77.07527470000001,Georgetown University Hospital,"3800 Reservoir Road Northwest, Washington",ChIJ3XFPaD-2t4kR6Rikxam2w8s,20007
243,38.91998900000001,-77.070956,DaVita Georgetown Home Training,"2233 Wisconsin Avenue Northwest #215, Washington",ChIJGabn1zq2t4kRaa0pIl4yHCQ,20007
244,38.9199396,-77.07083589999999,Mid-Atlantic Center for Children's Health,"2233 Wisconsin Avenue Northwest, Washington",ChIJwcNMKDu2t4kREOy8u0i-cXk,20007
245,38.9199523,-77.07074709999999,DaVita Georgetown Home At Home,"2233 Wisconsin Avenue Northwest Ste 215, Washington",ChIJC_ft-UW2t4kRAUIpc1wWbm4,20007
246,38.9186954,-77.0684587,MedStar Georgetown University Hospital,"2115 Wisconsin Avenue Northwest, Washington",ChIJTz66kTq2t4kR2_n1WOs5xww,20007
247,38.9121118,-77.07523669999999,Washington Hospital Center Washington DC,"3800 Reservoir Road Northwest, Washington",ChIJdYa4Bgm3t4kR262tw9M5VFU,20007
248,38.91072810000001,-77.0757182,Georgetown Lombardi Comprehensive Center,Washington,ChIJO9J9nUC2t4kRxyCDptwa228,20007
249,38.925743,-77.073657,Ney Place,"2720 Wisconsin Avenue Northwest, Washington",ChIJLYJjnSi3t4kRBI6ebo7vL9c,20016
250,38.9337,-77.0851359,MedStar Medical Group at New Mexico Avenue,"3301 New Mexico Avenue Northwest Suite 205, Washington",ChIJOUU4_w7Jt4kRvp8f5ybTG5U,20016
251,38.9374808,-77.0852258,Alley Hospital,Washington,ChIJVVVVVeHJt4kR3-LpjaPC-MM,20016
252,38.940787,-77.085696,Sibley Ambulatory Surgery Center,"5215 Loughboro Road Northwest, Washington",ChIJebLEmHHJt4kR_B-gWqJloq4,20008
253,38.9366468,-77.05940269999999,GW Immediate and Primary Care: Cleveland Park,"2902 Porter Street Northwest, Washington",ChIJqVa8qdPJt4kRY1AzsPfpPv0,20016
254,38.94390889999999,-77.07797099999999,Psychiatric Institute of Washington,"4228 Wisconsin Avenue Northwest, Washington",ChIJbYrVjMLJt4kRAXBkxfRFrnk,20016
255,38.943562,-77.07777899999999,MedStar Georgetown Pediatrics and OB/GYN at Tenleytown,"4200 Wisconsin Avenue, Washington",ChIJJ3667sLJt4kR3vHfLlMWKfU,20016
256,38.95553100000001,-77.083421,Spring Valley Outpatient Center - Children's National - Now located in Friendship Heights,"5028 Wisconsin Avenue Northwest #250&310, Washington",ChIJRV1zMffJt4kRbUFHQ__VL4A,20016
257,38.955556,-77.0835099,Spring Valley Regional Outpatient Center,"5028 Wisconsin Avenue Northwest, Washington",ChIJ0wRuMffJt4kRFhrdW0pZDLY,20008
258,38.9447856,-77.0631022,"Montefiori Hospital 3411 Wayne Ave, Bronx NY 10467","4309 Connecticut Avenue Northwest, Washington",ChIJPcj0S07Jt4kRol9WPI4kiAs,20011
259,38.9558279,-77.0330412,Children's Medical Care Center,"5425 14th Street Northwest, Washington",ChIJ5TlaIGjIt4kROWulImyQ4nU,20011
260,38.9567627,-77.0133537,T and R Staffing Healthcare Inc,"143 Kennedy Street Northwest, Washington",ChIJNXFG1CTJt4kRrTvK-dlEKgE,20011
261,38.9627072,-77.0218755,Unity Health Care Center,"698-500 Peabody Street Northwest, Washington",ChIJTUlRgzbJt4kR63yartY05as,20783
262,38.96727130000001,-77.0009412,SDM 1-Stop Primary Urgent Care,"6401 New Hampshire Avenue Suite #100, Chillum",ChIJw8Cw0jHGt4kRnU-luVjqbm4,20307
263,38.9751413,-77.0310688,Walter Reed PMR,Washington,ChIJLzJYAo3It4kRZioX4evbPq8,20016
264,38.9366442,-77.1084055,Sibley Memorial Hospital,"5255 Loughboro Road Northwest, Washington",ChIJVUsEMwfKt4kRqFIyH1DZOA4,20815
265,38.9626693,-77.08726109999999,Cardiology And Internal Medicine,"5454 Wisconsin Avenue, Chevy Chase",ChIJlx01mJDJt4kR3z6eGrWV38w,20815
266,38.9626693,-77.08726109999999,The Neurology Center,"5454 Wisconsin Avenue #1720, Chevy Chase",ChIJlx01mJDJt4kR4c8xUORp8gg,20016
267,38.9370992,-77.1074783,Gastroenterology and Hepatology Services at Sibley Memorial Hospital,"5215 Loughboro Road Northwest #300, Washington",ChIJG2f32QDKt4kRAYx2VA9pRII,20016
268,38.9370992,-77.1074783,"Dr. Jacqueline Laurin, MD","5215 Loughboro Road Northwest #300, Washington",ChIJG2f32QDKt4kRyTRqoQbp1gU,20016
269,38.9365582,-77.109259,Sullivan Breast Center,"5255 Loughboro Road Northwest, Washington",ChIJGbo4OQfKt4kR2Qnw32mDx6U,20815
270,38.9619904,-77.0847897,Nava Health & Vitality Center,"5 Wisconsin Circle, Chevy Chase",ChIJ11YbS5fJt4kRe3KFMnsHGZs,20815
271,38.9625918,-77.0872586,Arise Infusion Therapy Services,"Barlow Building, 5454 Wisconsin Avenue #600b, Chevy Chase",ChIJI85NkJDJt4kRKX9xu9OipjU,20016
272,38.9369997,-77.10743529999999,Johns Hopkins Orthopedics - Sibley Memorial Hospital,"5215 Loughboro Road Northwest Suite 300, Washington",ChIJVf_9Md3Lt4kRWiEhk4RFjkA,20016
273,38.9368907,-77.10767129999999,Johns Hopkins Kimmel Cancer Center at Sibley Memorial Hospital,"5255 Loughboro Road Northwest, Washington",ChIJAeBO0ADKt4kRnWzUcQ0BDys,20016
274,38.935685,-77.107766,Sibley,Washington,ChIJ1Yc9NP7Lt4kRxDjxctlQc_o,20016
275,38.936226,-77.108989,SIBLEY MEMORIAL HOSPITAL CAFETERIA,"5255 Loughboro Road Northwest, Washington",ChIJH7jmRwfKt4kRMT0Em_GZ3wM,20016
276,38.9367274,-77.10911130000001,Johns Hopkins at Sibley Memorial Hospital,"5201 Loughboro Road Northwest, Washington",ChIJSdFOOgfKt4kRdDqcaPCeU70,20815
277,38.9626435,-77.0872842,MedStar Medical Group at Chevy Chase,"5454 Wisconsin Avenue Suite 1100, Chevy Chase",ChIJTeFAkJDJt4kRJZb5RY_qAjI,20815
278,38.9626435,-77.0872842,Regional Cancer Care Associates,"5454 Wisconsin Avenue #1300, Chevy Chase",ChIJb00KPijJt4kRYRyYHZn91F8,20815
279,38.9626435,-77.0872842,Dr Adey Berhanu,"5454 Wisconsin Avenue Suite 600, Chevy Chase",ChIJ8-JQ_yLJt4kR_EABLVZaEO8,20815
280,38.9626435,-77.0872842,"Dr. Misaki Kiguchi, MD","5454 Wisconsin Avenue, Chevy Chase",ChIJaYAI0G3Jt4kRHSBYV8oILj0,20815
281,38.9631472,-77.0912956,Eye doctor,"4600 North Park Avenue, Chevy Chase",ChIJE6tEqG3Jt4kRxVcycEP4Doo,20816
282,38.95005999999999,-77.1194824,piano lessons,"4701 Sangamore Road, Bethesda",ChIJ91gffRHKt4kRX4FX-TM7JMQ,20816
283,38.95000669999999,-77.1196703,Dialysis Center,"4701 Sangamore Road, Bethesda",ChIJaxL1YRHKt4kRc6Y92ueE0zs,20722
284,38.9412436,-76.9587085,Rachel H. Pemberton Senior Health Center,"3601 Taylor Street #108, Brentwood",ChIJP0oygAvHt4kR_NF5cf7veqs,20018
285,38.928495,-76.96585,Wisdom One Llc,"2934 Vista Street Northeast, Washington",ChIJl-Xcx4LHt4kRrf_5kBg0-to,20814
286,38.98176180000001,-77.0924788,US China Industrial Exchange Inc,"7201 Wisconsin Avenue, Bethesda",ChIJ34I1XnrJt4kRR3T8fXFGSKk,20814
287,38.9850102,-77.088928,American Society-Nuclear Cardiology,"4340 East West Highway #1120, Bethesda",ChIJeQc62uTLt4kRLOVxbp-3YR4,20814
288,38.9819029,-77.0970392,The GW Medical Faculty Associates,"4920 Elm Street, Bethesda",ChIJNbBheXzJt4kRxlCet_t64vs,20814
289,38.984652,-77.0947092,Bethesda Hospital,"7501-7535 Maryland 187, Bethesda",ChIJz23oMnvJt4kRQRwN_OUIQfg,20814
290,38.9860609,-77.086435,Montgonery General Hospital,"Maryland 410, Bethesda",ChIJn5c-Y_LJt4kRKFmqgkYkiQY,20814
291,38.9842567,-77.08973309999999,Montgomery General Hospital,"Montgomery Avenue, Bethesda",ChIJH3yiWsXJt4kRPTPFJGqTiJs,20815
292,38.9866727,-77.0767501,Crystal Energy Bio Magnetic Chakra Balance,"7631 Connecticut Avenue, Chevy Chase",ChIJ7XRb-BfJt4kR4rLid7tt2P0,20815
293,38.9648445,-77.0881933,Georgetown University Hospital Dermatology,"5530 Wisconsin Avenue Suite 730, Chevy Chase",ChIJ3ZUvZ5rJt4kR7WnkEhZXBMg,20816
294,38.9657544,-77.10557539999999,Medical Technology & Practice,"5272 River Road, Bethesda",ChIJOyE3gSjKt4kRThs5ix7ZFQU,20815
295,38.978936,-77.09042889999999,Righttime Medical Care,"4507 Stanford Street, Bethesda",ChIJEVRSUnfJt4kRENTbHjy3qBQ,20815
296,38.9638935,-77.0904414,"Kristin Attiogbe, CRNP","5550 Friendship Boulevard Suite T-90, Chevy Chase",ChIJTbim4SrJt4kRT98d4cAy8o4,20815
297,38.972676,-77.104147,Charles Warren,"6208 Kennedy Drive, Chevy Chase",ChIJJx6FXirKt4kRWEMZncB1peo,20816
298,38.9640697,-77.1013213,Next Health,"5101 River Road suite 106, Bethesda",ChIJVVWVE4jJt4kRlaBrO_z93vg,20816
299,38.963863,-77.10941,Idriss Kenwood Pediatrics,"5301 Westbard Circle # 3, Bethesda",ChIJZy6-yCXKt4kRe-xSAeTnGrs,20910
300,38.99794029999999,-77.0284877,Curesearch,"8630 Fenton Street, Silver Spring",ChIJtzVP4rnIt4kRk01Hl5iGSac,20910
301,39.0148234,-77.0352494,"Irina Ruban, MD | Kaiser Permanente","1500 Forest Glen Road, Silver Spring",ChIJy6AkWTbPt4kRx8MxZPtT08Y,20910
302,38.9888379,-77.0269379,DaVita Silver Spring Dialysis,"8040 Georgia Avenue #150, Silver Spring",ChIJw4mt3bvIt4kRsR9Iam_DuE0,20910
303,38.9981276,-77.02862209999999,Virgo-Carter Pediatrics,"The Montgomery Center Suite 230, 8630 Fenton Street, Silver Spring",ChIJNVOrJ7fIt4kRQtNxJNg0gv4,20910
304,38.9977086,-77.02915349999999,Minimally Invasive Vascular,"8667 Georgia Avenue, Silver Spring",ChIJNww0w7nIt4kRr1h14fQ1dKY,20910
305,38.99786110000001,-77.0285147,Johns Hopkins Community Physicians Heart Care - Silver Spring,"8630 Fenton Street #1105, Silver Spring",ChIJrelPrCTPt4kR00b-FBlm9oM,20910
306,39.0147079,-77.0347487,"Wael Al-Yaman, MD | Kaiser Permanente","1500 Forest Glen Road, Silver Spring",ChIJOeThEjbPt4kRhLyXJP8qkso,20910
307,39.0148234,-77.0352494,"Hassan Kidwai, DO | Kaiser Permanente","1500 Forest Glen Road, Silver Spring",ChIJOeThEjbPt4kRgg5Xp1_aWag,20910
308,39.0148234,-77.0352494,Holy Cross Hospital Block 9,"Forest Glen Road, Silver Spring",ChIJ3XaqbjbPt4kRxfDxJDvrL8c,20910
309,39.01486670000001,-77.03533279999999,MRI-Holy Cross Hospital,"1500 Forest Glen Road, Silver Spring",ChIJWXgBbDbPt4kRks0axZEo08g,20910
310,39.0148947,-77.0352295,Holy Cross Hospital,"1500 Forest Glen Road, Silver Spring",ChIJOeThEjbPt4kRB-liXdXxQzo,20910
311,38.9878808,-77.0301154,YChi Center,"7981 Eastern Avenue Northwest C4, Silver Spring",ChIJpfGbKb7It4kRwvfTE0S4LOM,20902
312,39.0240369,-77.0442331,Montgomery Vascular Care,"2121 Medical Park Drive Suite 5, Silver Spring",ChIJeXZfMzvPt4kR8G25WdvUOoE,20902
313,39.0240108,-77.0450793,MedStar Medical Group at Silver Spring,"10301 Georgia Avenue Medical Park West Building, Suite 301, Silver Spring",ChIJXR6ZyiTPt4kRxBSOSviC040,20902
314,39.0249633,-77.0452629,WKTA Pediatrics,"10313 Georgia Avenue, Silver Spring",ChIJ0aFbriTPt4kRjuw06TaVGlQ,20901
315,39.020027,-77.011749,Righttime Medical Care,"20 University Boulevard East, Silver Spring",ChIJBaq9lFjPt4kRCdxHHwom-YM,20910
316,38.99786110000001,-77.0285147,Cci ss,Silver Spring,ChIJK35NdzzJt4kRnzU4hEy18A8,20910
317,39.0147079,-77.0347487,PRASHANT KHETPAL M.D. | Kaiser Permanente,"1500 Forest Glen Road, Silver Spring",ChIJOeThEjbPt4kRZqgRDgndaWc,20910
318,39.0148234,-77.0352494,"Hina Syed, MD | Kaiser Permanente","1500 Forest Glen Road, Silver Spring",ChIJOeThEjbPt4kRkwZkhyIn0Bo,20910
319,39.0148234,-77.0352494,P.G. County Line,"1500 Forest Glen Road, Silver Spring",ChIJ3c3DbjbPt4kRCMrN8APRLsk,20910
320,39.0096501,-77.05163480000002,Alpha Therapy,"2443 Linden Lane, Silver Spring",ChIJM3pVmyXJt4kRmGaJ4fWG58I,20901
321,39.0243712,-77.0194546,Four Corners Medical Center,"344 University Boulevard West #328, Silver Spring",ChIJGzQK-lzPt4kRMZ_dD45B8iU,20912
322,38.9855452,-77.0019131,Adventist HealthCare Washington Adventist Hospital,"7600 Carroll Avenue, Takoma Park",ChIJI8-inyLGt4kRUMCb7pWjJNA,20912
323,38.9856228,-77.0019191,Center for Advanced Wound Care at Washington Adventist Hospital,"7600 Carroll Avenue, Takoma Park",ChIJNQDhixjGt4kRdw5kRxyo2Iw,20903
324,38.994283,-76.993247,Center For Vein Restoration,"2920, 831 University Boulevard East # 25, Silver Spring",ChIJ2cfmAA7Gt4kR1O95_yW8nBI,20912
325,38.9874917,-76.9885267,Takoma Family Health Center,"7676 New Hampshire Avenue # 418, Takoma Park",ChIJsd5DohTGt4kR6j5w8GT7oUg,20912
326,38.9846872,-77.0005317,"Dr. Harpreet Bhutani, MD","7610 Carroll Avenue suite 270, Takoma Park",ChIJSfM69hjGt4kRswV5MGYKN3Q,20903
327,38.994283,-76.99324659999999,Center For Vein Restoration,"831 University Boulevard East # 25, Silver Spring",ChIJ2cfmAA7Gt4kR1hZUZ2ctiE4,20912
328,38.9855707,-77.0019192,"Seventh-Day Adventist Hospital,",Takoma Park,ChIJsQ3z_SbGt4kRfofwa8ktvcE,20912
329,38.9853276,-77.0014796,Adventista,"7620 Carroll Avenue, Takoma Park",ChIJE3MLornHt4kRu2XnhD3aUNI,20912
330,38.9854468,-77.0018162,Hospital Bebe,"7600 Carroll Avenue, Takoma Park",ChIJc9vriRjGt4kRn9YIbyJHKeg,20912
331,38.98569579999999,-77.0012651,Hospital doña yola,"7600 Carroll Avenue, Takoma Park",ChIJ7dxsZxjGt4kREm7iAMdrjTY,20903
332,38.994283,-76.993247,1st Medical -Silver Spring Office.,"831 University Boulevard East #36a, Silver Spring",ChIJZ-OSIoPHt4kRWgGdrXLRsHg,20903
333,38.994283,-76.99324659999999,Center for Vascular Medicine- Silver Spring,"831 University Boulevard East #25, Silver Spring",ChIJo5n0AA7Gt4kRqA3RqH6lbrU,20783
334,38.9857957,-76.9807829,DaVita Takoma Park Dialysis,"1502 University Boulevard East, Adelphi",ChIJL42512vGt4kRQSykydXemSQ,20782
335,38.9691058,-76.9776777,college park hospital envierment,"2012 Somerset Street, Hyattsville",ChIJ7Wxvs0_Gt4kRfcvsSWX1o6M,22042
336,38.8573831,-77.2280784,Inova Fairfax Hospital,"3300 Gallows Road, Falls Church",ChIJXya5xppMtokRgIEgjk2rBa8,22042
337,38.85763960000001,-77.2277234,Fairfax Hospital Trauma Services,"3300 Gallows Road, Falls Church",ChIJrxfTMYVMtokR-VoTa2pyjPQ,22042
338,38.8565446,-77.22719959999999,Inova Children's Hospital,"3300 Gallows Road, Falls Church",ChIJXya5xppMtokRCCa042EbW58,22003
339,38.85384879999999,-77.2255823,Woodburn Endoscopy,"3301 Woodburn Road # 109, Annandale",ChIJDVWa8ZBMtokRy0JuK4BbZgc,22003
340,38.853826,-77.225572,Childrens Heart Institute,"3301 Woodburn Road, Annandale",ChIJDVWa8ZBMtokRZ0HfiGQEzW0,22003
341,38.85384879999999,-77.2255823,The Children's Heart Institute,"3301 Woodburn Road, Annandale",ChIJDVWa8ZBMtokR2Wn5t0vBFgg,22003
342,38.853843,-77.225582,Silk Vision & Surgical Center,"3301 Woodburn Road Suite 308, Annandale",ChIJDVWa8ZBMtokRx0ALt15uH-I,22042
343,38.85719999999999,-77.2278068,Inova Fairfax Medical Campus,"3300 Gallows Road, Falls Church",ChIJrxfTMYVMtokRxM5lgKfQFm4,22003
344,38.854193,-77.2233978,"Northern Virginia Pulmonary and Critical Care Associates, P.C.","3289 Woodburn Road #350, Annandale",ChIJN5Q9tZBMtokRRLAVxoD8A8s,22042
345,38.8697851,-77.1702723,Children’s Center for Cancer and Blood Disorders,"6565 Arlington Boulevard #200, Falls Church",ChIJGVt2kpe0t4kRvVncFg_k8Nk,22003
346,38.8539921,-77.2244386,Associated Plastic Surgeons of Annandale,"3299 Woodburn Road, Annandale",ChIJF2rvwJBMtokR2Pd4LuLmQeI,22042
347,38.8671119,-77.18995989999999,fairfax radiology mri center,"U.S. 50, Falls Church",ChIJYXNLCqy0t4kRjETCPxrEssA,22031
348,38.8608027,-77.223625,Innova,"3225 Gallows Road, Fairfax",ChIJa3X1A5xMtokR1WhHSjZamfw,22042
349,38.87198730000001,-77.2228899,Inova Cardiac and Thoracic Surgery,"2921 Telestar Court, Falls Church",ChIJ_yjKmGZLtokRdBUP1QrZWLM,22042
350,38.8697936,-77.1702926,Pediatric Specialists of Virginia,"6565 Arlington Boulevard #200, Falls Church",ChIJb-BRHpi0t4kRNPgy2ckCjoE,22042
351,38.8697679,-77.1702605,"Dominion Hospital (Partial Hospitalization Program Suite 101), 6565 Arlington Blvd.","6565 Arlington Boulevard, Falls Church",ChIJq1yrH5i0t4kRRoEDn-pVzJw,22042
352,38.8573665,-77.22963419999999,Inova Heart and Vascular Institute,"3300 Gallows Road, Falls Church",ChIJrxfTMYVMtokRRte7GAPu48E,22031
353,38.861401,-77.22478439999999,Inova Medical Group Sports Medicine,"8100 Innovation Park Drive, Fairfax",ChIJ9etGv5BMtokRLIuJQDxbSAc,22042
